transaction_id,timestamp,customer_id,employee_id,total_amount,payment_method
14353,2025-04-17 08:42:12,407,11,100000,Cash
14354,2025-04-17 12:12:25,482,7,26000,QRIS
14355,2025-04-17 13:12:30,449,1,45000,QRIS
14356,2025-04-17 16:43:56,424,12,25000,Cash
14357,2025-04-17 07:06:08,23,13,76000,QRIS
14358,2025-04-17 09:28:15,41,11,45000,Debit Card
14359,2025-04-17 18:21:47,404,1,92000,E-Wallet
14360,2025-04-17 10:46:09,185,6,30000,E-Wallet
14361,2025-04-17 09:26:25,271,11,110000,E-Wallet
14362,2025-04-17 10:33:09,5,13,52000,Credit Card
14363,2025-04-17 19:36:41,230,13,142000,Cash
14364,2025-04-17 18:01:02,178,7,86000,Credit Card
14365,2025-04-17 16:14:05,343,5,76000,QRIS
14366,2025-04-17 10:56:57,2,12,26000,QRIS
14367,2025-04-17 16:24:58,367,6,122000,Debit Card
14368,2025-04-17 10:52:06,426,7,58000,QRIS
14369,2025-04-17 12:35:44,199,12,122000,Debit Card
14370,2025-04-17 18:44:25,169,1,38000,E-Wallet
14371,2025-04-17 09:33:46,98,4,100000,Cash
14372,2025-04-17 08:19:56,214,12,70000,Credit Card
14373,2025-04-17 13:35:47,291,1,97000,Cash
14374,2025-04-17 06:39:06,57,12,98000,Credit Card
14375,2025-04-17 09:00:47,336,6,112000,Debit Card
14376,2025-04-17 19:47:08,33,6,43000,Debit Card
14377,2025-04-17 09:32:57,428,11,92000,Cash
14378,2025-04-17 10:29:26,54,12,54000,Debit Card
14379,2025-04-17 09:50:56,136,3,90000,QRIS
14380,2025-04-17 16:45:25,114,12,119000,Debit Card
14381,2025-04-17 11:40:49,104,11,95000,Credit Card
14382,2025-04-17 10:19:52,219,12,101000,Cash
14383,2025-04-17 11:16:49,175,5,92000,Debit Card
14384,2025-04-17 16:26:19,293,5,124000,Credit Card
14385,2025-04-17 08:25:08,351,6,26000,QRIS
14386,2025-04-17 19:19:24,257,5,30000,Credit Card
14387,2025-04-17 12:16:49,362,12,26000,Debit Card
14388,2025-04-17 08:55:43,332,4,90000,QRIS
14389,2025-04-17 12:57:15,297,13,90000,QRIS
14390,2025-04-17 12:14:49,351,12,30000,Credit Card
14391,2025-04-18 11:07:18,155,4,116000,Cash
14392,2025-04-18 19:43:12,106,14,115000,QRIS
14393,2025-04-18 09:34:54,488,10,23000,QRIS
14394,2025-04-18 16:34:42,438,4,106000,Cash
14395,2025-04-18 07:53:13,215,11,65000,Cash
14396,2025-04-18 08:49:55,165,6,35000,Debit Card
14397,2025-04-18 15:59:22,130,6,54000,Credit Card
14398,2025-04-18 18:06:34,332,1,101000,Credit Card
14399,2025-04-18 16:38:05,166,1,132000,QRIS
14400,2025-04-18 16:50:09,201,3,113000,E-Wallet
14401,2025-04-18 15:54:10,133,6,32000,QRIS
14402,2025-04-18 10:24:15,274,11,54000,Debit Card
14403,2025-04-18 07:36:27,18,11,104000,Cash
14404,2025-04-18 19:13:03,490,10,114000,Cash
14405,2025-04-18 06:51:27,366,1,87000,Credit Card
14406,2025-04-18 10:12:57,433,6,123000,Credit Card
14407,2025-04-18 11:14:38,249,3,130000,Debit Card
14408,2025-04-18 17:55:58,244,10,63000,Debit Card
14409,2025-04-18 07:04:05,73,6,76000,Debit Card
14410,2025-04-18 11:08:30,27,10,121000,Debit Card
14411,2025-04-18 19:07:06,354,14,106000,Cash
14412,2025-04-18 12:14:54,337,4,100000,Debit Card
14413,2025-04-18 20:37:56,92,4,53000,E-Wallet
14414,2025-04-18 12:56:54,321,4,103000,Debit Card
14415,2025-04-18 12:58:18,432,14,84000,Credit Card
14416,2025-04-18 13:05:21,371,14,127000,QRIS
14417,2025-04-18 21:10:20,470,14,54000,Cash
14418,2025-04-18 12:08:08,329,1,47000,Credit Card
14419,2025-04-18 21:47:19,236,1,103000,E-Wallet
14420,2025-04-18 06:16:41,263,10,91000,Cash
14421,2025-04-18 13:52:40,457,4,121000,E-Wallet
14422,2025-04-18 13:39:03,441,14,107000,Debit Card
14423,2025-04-18 17:17:27,140,4,39000,E-Wallet
14424,2025-04-18 18:05:40,420,14,25000,E-Wallet
14425,2025-04-18 06:45:01,500,1,25000,Cash
14426,2025-04-18 12:20:59,121,10,61000,E-Wallet
14427,2025-04-18 12:57:10,151,3,80000,QRIS
14428,2025-04-18 17:49:53,245,6,109000,Debit Card
14429,2025-04-18 09:43:19,232,11,98000,Debit Card
14430,2025-04-18 19:19:14,234,14,35000,Cash
14431,2025-04-18 16:09:26,221,14,43000,E-Wallet
14432,2025-04-18 08:02:01,479,14,71000,Debit Card
14433,2025-04-18 09:22:10,222,10,52000,Cash
14434,2025-04-18 12:03:25,392,10,34000,Debit Card
14435,2025-04-18 13:25:32,5,14,89000,Cash
14436,2025-04-18 17:06:32,257,10,35000,Cash
14437,2025-04-18 08:30:40,403,4,21000,Credit Card
14438,2025-04-18 19:19:53,173,10,79000,Debit Card
14439,2025-04-18 16:04:35,309,1,112000,Debit Card
14440,2025-04-18 12:03:08,12,6,41000,Cash
14441,2025-04-18 07:43:13,285,3,87000,Cash
14442,2025-04-18 10:38:35,19,10,91000,Debit Card
14443,2025-04-18 11:49:01,499,6,93000,QRIS
14444,2025-04-18 19:58:42,347,4,66000,Credit Card
14445,2025-04-18 19:25:43,43,3,21000,Credit Card
14446,2025-04-18 19:03:27,91,14,122000,Credit Card
14447,2025-04-18 08:46:34,22,4,118000,QRIS
14448,2025-04-18 18:46:35,67,14,28000,Cash
14449,2025-04-18 11:58:49,137,6,27000,Cash
14450,2025-04-18 19:04:29,96,3,56000,Credit Card
14451,2025-04-18 12:14:28,64,6,27000,QRIS
14452,2025-04-18 18:13:27,342,11,63000,QRIS
14453,2025-04-18 16:36:26,303,14,93000,E-Wallet
14454,2025-04-18 11:21:40,393,14,67000,Debit Card
14455,2025-04-18 12:32:58,276,11,39000,Credit Card
14456,2025-04-18 13:17:24,370,1,94000,Credit Card
14457,2025-04-18 14:32:47,265,4,86000,Debit Card
14458,2025-04-18 12:10:41,182,1,27000,QRIS
14459,2025-04-18 12:20:55,8,14,26000,E-Wallet
14460,2025-04-18 10:46:26,94,1,65000,Credit Card
14461,2025-04-18 10:39:20,405,14,23000,E-Wallet
14462,2025-04-18 12:46:16,307,6,67000,Cash
14463,2025-04-18 20:55:12,285,3,108000,Debit Card
14464,2025-04-18 08:44:21,394,3,102000,QRIS
14465,2025-04-18 08:33:14,434,6,96000,QRIS
14466,2025-04-18 15:38:50,248,14,118000,Debit Card
14467,2025-04-18 12:38:54,206,3,71000,Credit Card
14468,2025-04-18 08:52:10,316,10,104000,Debit Card
14469,2025-04-18 18:39:42,256,14,22000,Credit Card
14470,2025-04-18 09:59:32,494,14,66000,Cash
14471,2025-04-18 19:56:48,449,4,111000,Cash
14472,2025-04-18 17:52:23,40,3,32000,Cash
14473,2025-04-18 09:25:39,68,14,50000,Credit Card
14474,2025-04-18 15:01:42,423,10,78000,E-Wallet
14475,2025-04-18 08:10:08,122,14,21000,Cash
14476,2025-04-18 18:21:55,394,6,85000,E-Wallet
14477,2025-04-18 09:56:41,1,10,91000,E-Wallet
14478,2025-04-18 11:14:35,104,10,112000,Credit Card
14479,2025-04-18 19:59:27,382,6,110000,Cash
14480,2025-04-18 19:39:05,103,4,131000,Cash
14481,2025-04-18 16:11:22,332,11,40000,Debit Card
14482,2025-04-18 08:17:19,402,6,43000,Credit Card
14483,2025-04-18 19:35:44,181,10,128000,QRIS
14484,2025-04-18 10:52:38,49,1,64000,Debit Card
14485,2025-04-18 14:09:03,148,6,27000,QRIS
14486,2025-04-18 12:47:19,296,4,64000,Credit Card
14487,2025-04-18 19:21:38,341,14,117000,QRIS
14488,2025-04-18 15:41:50,150,3,90000,Credit Card
14489,2025-04-18 12:42:45,358,1,130000,Credit Card
14490,2025-04-18 11:09:04,239,4,93000,Credit Card
14491,2025-04-18 09:34:02,77,1,148000,E-Wallet
14492,2025-04-18 13:41:01,453,1,86000,E-Wallet
14493,2025-04-19 12:33:41,406,8,97000,Cash
14494,2025-04-19 10:28:32,55,7,89000,E-Wallet
14495,2025-04-19 13:33:02,121,8,65000,E-Wallet
14496,2025-04-19 11:46:48,414,15,100000,E-Wallet
14497,2025-04-19 07:34:46,51,4,82000,Credit Card
14498,2025-04-19 09:34:58,398,3,89000,E-Wallet
14499,2025-04-19 06:56:11,492,15,28000,E-Wallet
14500,2025-04-19 09:14:35,370,1,115000,Credit Card
14501,2025-04-19 18:07:24,168,1,34000,Cash
14502,2025-04-19 20:39:05,182,9,113000,Credit Card
14503,2025-04-19 10:14:26,206,15,66000,QRIS
14504,2025-04-19 11:50:58,311,4,107000,Cash
14505,2025-04-19 10:26:21,185,1,119000,E-Wallet
14506,2025-04-19 11:00:59,12,7,74000,Debit Card
14507,2025-04-19 18:47:30,186,8,64000,E-Wallet
14508,2025-04-19 16:45:41,311,12,117000,Debit Card
14509,2025-04-19 11:54:45,380,5,100000,Cash
14510,2025-04-19 18:42:41,190,10,97000,E-Wallet
14511,2025-04-19 15:01:30,18,12,139000,E-Wallet
14512,2025-04-19 06:14:35,183,4,93000,Debit Card
14513,2025-04-19 13:18:59,424,3,61000,Credit Card
14514,2025-04-19 16:57:05,293,5,112000,Cash
14515,2025-04-19 19:43:48,387,12,76000,Debit Card
14516,2025-04-19 20:13:50,293,14,63000,QRIS
14517,2025-04-19 18:49:16,42,13,50000,Debit Card
14518,2025-04-19 11:10:52,498,7,111000,Credit Card
14519,2025-04-19 08:15:34,362,14,118000,QRIS
14520,2025-04-19 08:42:36,309,10,97000,QRIS
14521,2025-04-19 08:02:39,398,12,125000,Cash
14522,2025-04-19 08:28:21,179,1,76000,E-Wallet
14523,2025-04-19 19:19:45,37,14,25000,Cash
14524,2025-04-19 19:23:28,315,8,87000,QRIS
14525,2025-04-19 10:45:34,21,13,29000,E-Wallet
14526,2025-04-19 19:41:39,444,9,91000,Credit Card
14527,2025-04-19 11:10:30,327,8,103000,QRIS
14528,2025-04-19 15:10:53,179,14,117000,QRIS
14529,2025-04-19 12:10:53,328,7,59000,Debit Card
14530,2025-04-19 07:46:10,65,4,39000,Debit Card
14531,2025-04-19 08:22:41,325,10,41000,QRIS
14532,2025-04-19 17:19:22,169,8,117000,QRIS
14533,2025-04-19 18:33:39,95,1,53000,Credit Card
14534,2025-04-19 07:30:07,345,7,128000,QRIS
14535,2025-04-19 20:57:41,45,15,79000,QRIS
14536,2025-04-19 13:29:38,289,12,50000,E-Wallet
14537,2025-04-19 15:19:05,223,6,20000,Cash
14538,2025-04-19 11:14:50,26,8,93000,Cash
14539,2025-04-19 09:33:12,254,9,116000,E-Wallet
14540,2025-04-19 11:06:18,351,12,70000,Debit Card
14541,2025-04-19 16:33:05,67,8,128000,Debit Card
14542,2025-04-19 12:56:53,24,15,48000,E-Wallet
14543,2025-04-19 18:32:01,425,7,35000,Debit Card
14544,2025-04-19 11:25:03,168,9,76000,E-Wallet
14545,2025-04-19 18:43:15,231,10,100000,E-Wallet
14546,2025-04-19 14:10:49,371,4,57000,Debit Card
14547,2025-04-19 18:58:30,368,13,92000,E-Wallet
14548,2025-04-19 10:14:41,322,4,54000,QRIS
14549,2025-04-19 12:48:32,462,5,61000,Debit Card
14550,2025-04-19 07:28:37,228,8,43000,Debit Card
14551,2025-04-19 13:45:59,236,10,90000,Debit Card
14552,2025-04-19 19:21:11,171,6,62000,Credit Card
14553,2025-04-19 08:34:20,139,8,53000,QRIS
14554,2025-04-19 18:58:40,438,1,68000,QRIS
14555,2025-04-19 08:11:30,158,9,35000,Debit Card
14556,2025-04-19 13:13:04,451,1,26000,Debit Card
14557,2025-04-19 11:54:34,319,13,90000,Debit Card
14558,2025-04-19 17:08:34,124,4,121000,Cash
14559,2025-04-19 20:58:24,100,9,23000,Debit Card
14560,2025-04-19 08:38:34,442,10,58000,Cash
14561,2025-04-19 10:18:54,136,5,106000,QRIS
14562,2025-04-19 12:17:06,184,8,34000,QRIS
14563,2025-04-19 19:48:36,233,5,54000,Debit Card
14564,2025-04-19 16:38:26,76,10,74000,QRIS
14565,2025-04-19 06:12:53,402,8,87000,Debit Card
14566,2025-04-19 13:05:41,118,1,25000,Debit Card
14567,2025-04-19 10:28:32,120,6,51000,Debit Card
14568,2025-04-19 09:48:51,308,1,27000,QRIS
14569,2025-04-19 09:28:41,403,13,104000,Credit Card
14570,2025-04-19 20:38:12,355,13,39000,Debit Card
14571,2025-04-19 12:34:53,11,10,59000,Cash
14572,2025-04-19 09:18:06,247,6,39000,QRIS
14573,2025-04-19 12:59:44,2,5,39000,Cash
14574,2025-04-19 11:38:57,261,6,89000,Credit Card
14575,2025-04-19 07:06:40,133,14,90000,E-Wallet
14576,2025-04-19 19:01:25,231,9,104000,Cash
14577,2025-04-19 10:42:31,145,8,70000,Cash
14578,2025-04-19 13:42:14,348,9,83000,Credit Card
14579,2025-04-19 20:48:15,293,13,100000,QRIS
14580,2025-04-19 14:36:20,107,8,67000,Credit Card
14581,2025-04-19 20:10:22,355,5,135000,Cash
14582,2025-04-19 17:54:01,170,9,76000,Credit Card
14583,2025-04-19 11:11:55,349,6,66000,Cash
14584,2025-04-19 11:25:57,398,12,15000,E-Wallet
14585,2025-04-19 17:32:26,356,4,40000,Credit Card
14586,2025-04-19 19:52:20,155,7,52000,QRIS
14587,2025-04-19 13:08:41,157,7,67000,E-Wallet
14588,2025-04-19 16:03:18,380,7,108000,Cash
14589,2025-04-19 08:53:04,53,12,118000,Debit Card
14590,2025-04-19 08:34:19,190,15,22000,Debit Card
14591,2025-04-19 08:11:32,41,1,28000,E-Wallet
14592,2025-04-19 18:39:00,84,10,23000,E-Wallet
14593,2025-04-19 10:09:05,180,6,49000,Credit Card
14594,2025-04-19 15:52:55,258,3,65000,Debit Card
14595,2025-04-19 12:33:41,9,8,72000,E-Wallet
14596,2025-04-19 18:04:25,221,10,33000,Credit Card
14597,2025-04-19 13:17:19,108,6,67000,Cash
14598,2025-04-19 20:07:58,82,8,75000,Debit Card
14599,2025-04-19 09:13:45,402,7,62000,QRIS
14600,2025-04-19 20:18:12,362,6,15000,E-Wallet
14601,2025-04-19 08:54:32,112,9,118000,Credit Card
14602,2025-04-19 16:22:11,479,4,134000,Credit Card
14603,2025-04-19 11:50:46,62,6,84000,E-Wallet
14604,2025-04-19 12:13:14,481,12,29000,Debit Card
14605,2025-04-19 19:36:52,33,4,64000,Debit Card
14606,2025-04-19 11:32:53,131,1,68000,Credit Card
14607,2025-04-19 13:01:57,134,8,48000,Debit Card
14608,2025-04-19 10:05:24,182,15,104000,Credit Card
14609,2025-04-19 15:51:18,278,15,25000,Cash
14610,2025-04-19 10:37:44,167,3,45000,Debit Card
14611,2025-04-19 19:34:31,138,12,46000,Debit Card
14612,2025-04-19 15:29:15,454,7,50000,Cash
14613,2025-04-19 13:00:17,372,12,79000,Credit Card
14614,2025-04-19 12:12:52,106,9,111000,Cash
14615,2025-04-19 15:03:04,493,13,72000,Credit Card
14616,2025-04-19 09:41:22,358,12,111000,Cash
14617,2025-04-19 09:56:40,381,10,46000,Cash
14618,2025-04-19 09:58:53,318,6,47000,Credit Card
14619,2025-04-19 13:10:56,465,3,114000,QRIS
14620,2025-04-19 13:03:03,68,5,108000,Debit Card
14621,2025-04-19 11:22:09,134,4,57000,Debit Card
14622,2025-04-19 10:37:39,484,13,115000,E-Wallet
14623,2025-04-19 19:13:30,169,3,15000,QRIS
14624,2025-04-19 12:06:05,262,9,117000,Credit Card
14625,2025-04-19 19:16:22,267,12,65000,QRIS
14626,2025-04-19 18:05:42,393,14,35000,Credit Card
14627,2025-04-19 19:02:33,2,14,98000,Debit Card
14628,2025-04-19 12:43:13,341,3,51000,Cash
14629,2025-04-19 10:51:01,91,13,66000,E-Wallet
14630,2025-04-20 19:34:41,384,6,35000,QRIS
14631,2025-04-20 11:52:40,25,2,59000,Credit Card
14632,2025-04-20 12:23:05,174,10,92000,Debit Card
14633,2025-04-20 14:01:13,211,2,97000,Debit Card
14634,2025-04-20 07:21:05,88,2,48000,Credit Card
14635,2025-04-20 09:32:23,1,6,65000,Debit Card
14636,2025-04-20 09:24:16,345,10,35000,E-Wallet
14637,2025-04-20 16:07:12,24,14,55000,E-Wallet
14638,2025-04-20 18:54:59,437,2,35000,Debit Card
14639,2025-04-20 17:30:32,226,14,110000,Cash
14640,2025-04-20 07:39:51,142,10,49000,E-Wallet
14641,2025-04-20 16:32:08,380,6,121000,Cash
14642,2025-04-20 07:15:23,22,2,96000,Debit Card
14643,2025-04-20 10:25:47,249,14,51000,E-Wallet
14644,2025-04-20 19:15:56,25,10,20000,E-Wallet
14645,2025-04-20 17:56:53,134,12,76000,E-Wallet
14646,2025-04-20 08:11:34,30,2,22000,Credit Card
14647,2025-04-20 10:22:46,51,8,127000,E-Wallet
14648,2025-04-20 16:43:17,49,8,21000,QRIS
14649,2025-04-20 16:38:22,166,6,71000,Debit Card
14650,2025-04-20 12:04:31,266,10,66000,Credit Card
14651,2025-04-20 16:07:08,175,10,96000,Debit Card
14652,2025-04-20 07:16:32,317,14,101000,Credit Card
14653,2025-04-20 15:33:52,451,8,54000,Debit Card
14654,2025-04-20 15:51:12,483,8,139000,Debit Card
14655,2025-04-20 07:13:25,382,5,83000,E-Wallet
14656,2025-04-20 19:28:34,446,10,30000,Credit Card
14657,2025-04-20 13:00:06,118,8,26000,E-Wallet
14658,2025-04-20 08:29:42,80,14,81000,Cash
14659,2025-04-20 09:03:31,400,12,86000,Credit Card
14660,2025-04-20 07:39:25,191,2,80000,Cash
14661,2025-04-20 11:46:25,375,6,68000,Cash
14662,2025-04-20 13:56:43,151,12,79000,E-Wallet
14663,2025-04-20 19:31:05,326,2,30000,E-Wallet
14664,2025-04-20 11:06:37,154,5,69000,E-Wallet
14665,2025-04-20 09:24:10,196,10,90000,Debit Card
14666,2025-04-20 16:59:55,110,5,84000,E-Wallet
14667,2025-04-20 18:45:30,200,12,133000,QRIS
14668,2025-04-20 17:09:21,15,2,72000,E-Wallet
14669,2025-04-20 07:56:32,73,10,137000,QRIS
14670,2025-04-20 07:01:17,221,5,67000,Cash
14671,2025-04-20 18:44:50,493,5,39000,QRIS
14672,2025-04-20 18:37:46,348,5,30000,E-Wallet
14673,2025-04-20 08:42:32,120,10,45000,Debit Card
14674,2025-04-20 12:49:31,342,8,63000,Credit Card
14675,2025-04-20 12:44:30,392,5,32000,QRIS
14676,2025-04-20 13:39:47,438,2,27000,Debit Card
14677,2025-04-20 10:49:09,140,6,15000,Debit Card
14678,2025-04-20 17:17:21,320,2,40000,Debit Card
14679,2025-04-20 15:52:40,422,12,102000,Cash
14680,2025-04-20 09:33:04,231,2,61000,Credit Card
14681,2025-04-20 13:05:12,398,14,112000,Debit Card
14682,2025-04-20 08:52:40,291,8,94000,QRIS
14683,2025-04-20 18:38:16,456,2,53000,QRIS
14684,2025-04-20 12:32:35,85,12,83000,Debit Card
14685,2025-04-20 07:47:11,404,5,82000,E-Wallet
14686,2025-04-20 08:46:31,430,8,68000,Credit Card
14687,2025-04-20 11:39:23,198,8,73000,Credit Card
14688,2025-04-20 16:48:01,127,12,22000,Cash
14689,2025-04-20 12:13:17,207,6,48000,Debit Card
14690,2025-04-20 17:27:36,63,8,23000,Cash
14691,2025-04-20 08:01:37,135,14,39000,QRIS
14692,2025-04-20 17:30:24,214,8,20000,Credit Card
14693,2025-04-20 11:33:01,87,8,70000,E-Wallet
14694,2025-04-20 20:15:56,351,10,56000,Credit Card
14695,2025-04-20 11:56:40,471,2,86000,Credit Card
14696,2025-04-20 18:18:03,267,5,47000,E-Wallet
14697,2025-04-20 08:07:43,433,8,43000,Credit Card
14698,2025-04-20 12:53:28,180,5,43000,Credit Card
14699,2025-04-20 14:10:55,416,6,107000,Cash
14700,2025-04-20 07:18:51,210,8,92000,Debit Card
14701,2025-04-20 11:04:24,206,12,35000,E-Wallet
14702,2025-04-20 20:34:28,170,10,35000,Credit Card
14703,2025-04-20 19:36:22,63,5,94000,QRIS
14704,2025-04-20 13:46:17,35,14,83000,E-Wallet
14705,2025-04-20 16:43:59,288,6,35000,Cash
14706,2025-04-20 19:31:10,59,12,114000,Credit Card
14707,2025-04-20 16:51:34,174,10,49000,E-Wallet
14708,2025-04-20 19:08:54,167,6,20000,Cash
14709,2025-04-20 09:03:11,169,12,69000,Cash
14710,2025-04-20 14:37:12,258,8,88000,Credit Card
14711,2025-04-20 17:03:21,282,5,116000,Credit Card
14712,2025-04-20 14:14:37,340,12,80000,QRIS
14713,2025-04-20 18:22:30,279,2,105000,E-Wallet
14714,2025-04-20 07:37:21,346,2,99000,Credit Card
14715,2025-04-20 19:40:50,434,10,115000,Credit Card
14716,2025-04-20 19:07:32,281,10,35000,E-Wallet
14717,2025-04-20 15:35:56,246,12,107000,Cash
14718,2025-04-20 06:21:26,223,6,81000,QRIS
14719,2025-04-20 19:55:11,436,6,63000,QRIS
14720,2025-04-20 09:18:13,400,14,41000,QRIS
14721,2025-04-20 09:19:26,8,14,37000,E-Wallet
14722,2025-04-20 09:35:06,399,10,46000,Cash
14723,2025-04-20 15:51:40,313,8,82000,QRIS
14724,2025-04-20 17:11:26,164,2,35000,Credit Card
14725,2025-04-20 08:09:46,353,6,86000,E-Wallet
14726,2025-04-20 08:10:23,366,5,122000,Credit Card
14727,2025-04-20 16:38:10,479,2,50000,E-Wallet
14728,2025-04-20 19:26:17,366,14,52000,Credit Card
14729,2025-04-20 11:50:05,475,12,106000,Credit Card
14730,2025-04-20 09:56:07,4,14,37000,Cash
14731,2025-04-20 07:36:14,453,12,137000,Credit Card
14732,2025-04-20 09:46:19,272,5,56000,Debit Card
14733,2025-04-20 08:14:13,326,8,119000,Cash
14734,2025-04-20 18:23:55,265,2,122000,E-Wallet
14735,2025-04-20 09:52:49,304,5,127000,E-Wallet
14736,2025-04-20 20:16:50,228,10,21000,Debit Card
14737,2025-04-20 14:17:02,317,6,75000,Cash
14738,2025-04-20 08:51:43,11,6,56000,Debit Card
14739,2025-04-20 16:38:05,173,2,54000,Debit Card
14740,2025-04-20 18:21:04,352,6,85000,Cash
14741,2025-04-20 12:18:14,240,6,39000,Cash
14742,2025-04-20 07:16:49,405,2,46000,E-Wallet
14743,2025-04-20 19:36:52,219,12,27000,Debit Card
14744,2025-04-20 13:08:49,435,6,99000,E-Wallet
14745,2025-04-20 12:54:34,237,8,76000,E-Wallet
14746,2025-04-20 11:27:40,28,6,65000,E-Wallet
14747,2025-04-20 20:32:10,396,5,33000,Cash
14748,2025-04-20 20:12:40,204,5,26000,QRIS
14749,2025-04-20 12:08:54,155,10,21000,Credit Card
14750,2025-04-20 07:55:57,120,14,125000,Cash
14751,2025-04-20 11:15:03,178,10,35000,Debit Card
14752,2025-04-20 12:36:31,302,14,85000,Debit Card
14753,2025-04-20 07:08:23,462,6,113000,Cash
14754,2025-04-20 10:35:10,6,5,60000,Cash
14755,2025-04-20 07:22:08,497,14,34000,QRIS
14756,2025-04-20 17:22:18,457,5,51000,Cash
14757,2025-04-20 19:14:58,444,10,119000,QRIS
14758,2025-04-20 16:30:58,313,2,50000,Credit Card
14759,2025-04-20 12:48:24,378,6,125000,Cash
14760,2025-04-20 06:13:07,242,6,98000,Cash
14761,2025-04-20 09:44:41,185,5,123000,E-Wallet
14762,2025-04-20 12:11:45,218,10,109000,Debit Card
14763,2025-04-20 19:06:49,433,6,150000,Cash
14764,2025-04-20 11:11:39,239,6,138000,Credit Card
14765,2025-04-20 07:57:55,259,6,19000,Cash
14766,2025-04-20 12:48:39,205,8,23000,Debit Card
14767,2025-04-20 18:56:59,202,14,47000,Credit Card
14768,2025-04-20 08:30:11,80,8,47000,QRIS
14769,2025-04-20 07:45:10,495,5,91000,Credit Card
14770,2025-04-20 16:32:15,243,14,87000,Credit Card
14771,2025-04-20 20:15:31,446,14,26000,QRIS
14772,2025-04-20 12:05:53,386,8,61000,Credit Card
14773,2025-04-20 10:47:24,61,2,107000,Debit Card
14774,2025-04-20 09:01:15,283,2,30000,QRIS
14775,2025-04-20 18:14:22,91,2,74000,QRIS
14776,2025-04-20 15:48:40,447,2,20000,Cash
14777,2025-04-20 11:37:28,101,2,128000,E-Wallet
14778,2025-04-21 17:09:05,6,12,115000,E-Wallet
14779,2025-04-21 11:38:15,279,6,97000,Debit Card
14780,2025-04-21 19:03:05,489,3,130000,Debit Card
14781,2025-04-21 16:15:17,207,6,54000,QRIS
14782,2025-04-21 15:10:47,460,12,123000,Cash
14783,2025-04-21 08:35:01,159,12,58000,E-Wallet
14784,2025-04-21 17:28:09,347,3,75000,QRIS
14785,2025-04-21 11:36:20,350,6,32000,QRIS
14786,2025-04-21 07:37:40,246,3,116000,E-Wallet
14787,2025-04-21 19:51:58,350,6,74000,QRIS
14788,2025-04-21 17:39:43,88,2,27000,Credit Card
14789,2025-04-21 10:11:56,337,12,27000,Debit Card
14790,2025-04-21 06:24:54,2,9,30000,Cash
14791,2025-04-21 09:14:30,436,6,107000,Cash
14792,2025-04-21 07:21:01,28,2,103000,Debit Card
14793,2025-04-21 10:33:22,37,12,69000,Debit Card
14794,2025-04-21 15:54:33,421,2,131000,QRIS
14795,2025-04-21 06:36:21,134,6,68000,Credit Card
14796,2025-04-21 08:06:48,243,9,61000,Credit Card
14797,2025-04-21 08:11:58,203,12,81000,Credit Card
14798,2025-04-21 08:59:31,480,12,127000,QRIS
14799,2025-04-21 12:22:54,200,9,48000,Credit Card
14800,2025-04-21 16:00:26,177,5,64000,Debit Card
14801,2025-04-21 09:24:23,60,3,121000,Cash
14802,2025-04-21 14:14:34,192,2,43000,Debit Card
14803,2025-04-21 13:34:52,177,5,82000,QRIS
14804,2025-04-21 17:58:37,241,2,92000,Cash
14805,2025-04-21 12:55:02,154,12,113000,QRIS
14806,2025-04-21 12:27:01,166,2,97000,Cash
14807,2025-04-21 19:16:15,202,2,111000,Credit Card
14808,2025-04-21 08:18:00,295,5,106000,E-Wallet
14809,2025-04-21 09:16:58,384,3,139000,QRIS
14810,2025-04-21 16:14:02,93,12,92000,QRIS
14811,2025-04-21 21:58:52,291,2,59000,QRIS
14812,2025-04-21 12:56:35,65,3,66000,Cash
14813,2025-04-21 11:30:17,148,3,129000,E-Wallet
14814,2025-04-21 17:48:18,92,3,128000,Debit Card
14815,2025-04-21 13:49:17,109,2,65000,QRIS
14816,2025-04-21 09:40:01,198,3,126000,Debit Card
14817,2025-04-21 11:59:46,151,9,27000,Debit Card
14818,2025-04-21 13:09:14,133,9,66000,Cash
14819,2025-04-21 07:45:37,292,6,80000,Cash
14820,2025-04-21 08:35:29,284,2,103000,E-Wallet
14821,2025-04-21 07:52:11,249,5,15000,Debit Card
14822,2025-04-21 11:08:51,458,9,54000,Cash
14823,2025-04-21 11:39:57,250,3,27000,Debit Card
14824,2025-04-21 18:23:12,180,3,104000,Debit Card
14825,2025-04-21 17:59:58,268,9,65000,QRIS
14826,2025-04-21 08:12:11,85,9,93000,QRIS
14827,2025-04-21 09:22:04,34,3,122000,Cash
14828,2025-04-21 19:55:26,2,2,141000,E-Wallet
14829,2025-04-21 15:38:41,265,5,127000,E-Wallet
14830,2025-04-21 19:07:14,402,3,27000,QRIS
14831,2025-04-21 14:19:21,61,2,41000,QRIS
14832,2025-04-21 17:25:01,72,12,106000,E-Wallet
14833,2025-04-21 07:40:37,239,3,39000,Credit Card
14834,2025-04-21 09:07:36,231,2,51000,Credit Card
14835,2025-04-21 18:17:43,481,12,91000,Cash
14836,2025-04-21 12:07:32,46,2,73000,Debit Card
14837,2025-04-21 20:18:31,360,6,43000,E-Wallet
14838,2025-04-21 09:05:50,123,9,127000,E-Wallet
14839,2025-04-21 08:16:11,311,2,114000,Debit Card
14840,2025-04-21 19:56:21,481,2,41000,Cash
